Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE	Region1	Region2	Interaction_type	Compartment1	Compartment2	Compartment_interaction	TAD_or_Boundary1	TAD_or_Boundary2	TAD_Boundary_interaction
HiC_scaffold_4	890000	900000	HiC_scaffold_13	1630000	1640000	33.177982330322266	5.0521542484943724	O	O	O-O	A	B	A-B	B02210	B06171	B02210-B06171
HiC_scaffold_4	1050000	1060000	HiC_scaffold_13	3740000	3750000	80.90470886230469	6.338151768551184	O	O	O-O	A	A	A-A	TAD_48	NA	TAD_48-NA
HiC_scaffold_4	1070000	1080000	HiC_scaffold_13	2430000	2440000	38.00699234008789	5.248192957821448	O	O	O-O	A	B	A-B	TAD_48	TAD_133	TAD_48-TAD_133
HiC_scaffold_4	1150000	1160000	HiC_scaffold_13	980000	990000	44.46958541870117	5.474747049674109	O	O	O-O	A	B	A-B	TAD_49	TAD_129	TAD_49-TAD_129
HiC_scaffold_4	1160000	1170000	HiC_scaffold_13	830000	840000	51.09921646118164	5.67522926440184	O	O	O-O	A	B	A-B	TAD_49	TAD_129	TAD_49-TAD_129
HiC_scaffold_4	1180000	1190000	HiC_scaffold_13	2850000	2860000	40.0791244506836	5.324779087341296	O	P	O-P	A	B	A-B	TAD_49	TAD_133	TAD_49-TAD_133
HiC_scaffold_4	1200000	1210000	HiC_scaffold_13	980000	990000	42.99874496459961	5.426222646335304	O	O	O-O	A	B	A-B	TAD_49	TAD_129	TAD_49-TAD_129
HiC_scaffold_4	1210000	1220000	HiC_scaffold_13	3070000	3080000	48.33102798461914	5.5948777756149255	O	C	O-C	B	B	B-B	TAD_49	TAD_134	TAD_49-TAD_134
HiC_scaffold_4	1270000	1280000	HiC_scaffold_13	3740000	3750000	46.82501602172852	5.5492075829908	O	O	O-O	A	A	A-A	TAD_49	NA	TAD_49-NA
HiC_scaffold_4	1500000	1510000	HiC_scaffold_13	2360000	2370000	32.17637634277344	5.00792995585627	O	O	O-O	A	B	A-B	TAD_49	TAD_133	TAD_49-TAD_133
HiC_scaffold_4	1600000	1610000	HiC_scaffold_13	1380000	1390000	75.89750671386719	6.245980587766292	O	O	O-O	B	B	B-B	TAD_49	TAD_131	TAD_49-TAD_131
HiC_scaffold_4	1660000	1670000	HiC_scaffold_13	1470000	1480000	33.76496887207031	5.077455322380433	O	O	O-O	A	B	A-B	TAD_49	TAD_131	TAD_49-TAD_131
HiC_scaffold_4	1710000	1720000	HiC_scaffold_13	3860000	3870000	47.776885986328125	5.578240919412301	O	O	O-O	A	B	A-B	B02292	NA	B02292-NA
HiC_scaffold_4	1800000	1810000	HiC_scaffold_13	2450000	2460000	33.542030334472656	5.067898114285176	O	O	O-O	A	B	A-B	TAD_51	TAD_133	TAD_51-TAD_133
HiC_scaffold_4	2140000	2150000	HiC_scaffold_13	1620000	1630000	110.9947509765625	6.794347641853348	O	O	O-O	B	A	B-A	TAD_51	TAD_131	TAD_51-TAD_131
HiC_scaffold_4	2140000	2150000	HiC_scaffold_13	2010000	2020000	78.01107025146484	6.285606960703847	O	O	O-O	B	B	B-B	TAD_51	TAD_132	TAD_51-TAD_132
HiC_scaffold_4	2140000	2150000	HiC_scaffold_13	2870000	2880000	118.45993041992188	6.888255333621463	O	P	O-P	B	B	B-B	TAD_51	B06294	TAD_51-B06294
HiC_scaffold_4	2150000	2160000	HiC_scaffold_13	1500000	1510000	186.4514312744141	7.542656061622529	O	O	O-O	B	B	B-B	TAD_51	TAD_131	TAD_51-TAD_131
HiC_scaffold_4	2150000	2160000	HiC_scaffold_13	2810000	2820000	36.89826583862305	5.205481108332664	O	P	O-P	B	B	B-B	TAD_51	TAD_133	TAD_51-TAD_133
HiC_scaffold_4	2320000	2330000	HiC_scaffold_13	2440000	2450000	46.94967269897461	5.553043195317805	P	O	P-O	A	B	A-B	TAD_52	TAD_133	TAD_52-TAD_133
HiC_scaffold_4	2360000	2370000	HiC_scaffold_13	970000	980000	59.09368896484375	5.884932157857109	P	O	P-O	A	B	A-B	TAD_52	TAD_129	TAD_52-TAD_129
HiC_scaffold_4	2410000	2420000	HiC_scaffold_13	2410000	2420000	39.9012336730957	5.318361447513998	P	O	P-O	A	B	A-B	TAD_52	TAD_133	TAD_52-TAD_133
HiC_scaffold_4	2410000	2420000	HiC_scaffold_13	2420000	2430000	128.2686004638672	7.003024238618391	P	O	P-O	A	B	A-B	TAD_52	TAD_133	TAD_52-TAD_133
HiC_scaffold_4	2410000	2420000	HiC_scaffold_13	2480000	2490000	46.40743637084961	5.536284097562093	P	O	P-O	A	B	A-B	TAD_52	TAD_133	TAD_52-TAD_133
HiC_scaffold_4	2470000	2480000	HiC_scaffold_13	2420000	2430000	55.669429779052734	5.798813400667972	P	O	P-O	A	B	A-B	TAD_52	TAD_133	TAD_52-TAD_133
HiC_scaffold_4	2550000	2560000	HiC_scaffold_13	970000	980000	74.21831512451172	6.213703344789652	P	O	P-O	B	B	B-B	B02375	TAD_129	B02375-TAD_129
HiC_scaffold_4	2570000	2580000	HiC_scaffold_13	2000000	2010000	49.59408187866211	5.632096067239173	C	O	C-O	A	B	A-B	B02375	TAD_132	B02375-TAD_132
HiC_scaffold_4	2580000	2590000	HiC_scaffold_13	1640000	1650000	36.42740631103516	5.1869523714553285	C	O	C-O	A	B	A-B	B02375	B06171	B02375-B06171
HiC_scaffold_4	2580000	2590000	HiC_scaffold_13	1650000	1660000	37.52669143676758	5.229845194646495	C	O	C-O	A	B	A-B	B02375	B06171	B02375-B06171
HiC_scaffold_4	2580000	2590000	HiC_scaffold_13	2440000	2450000	35.52922439575195	5.150934289815553	C	O	C-O	A	B	A-B	B02375	TAD_133	B02375-TAD_133
HiC_scaffold_4	2760000	2770000	HiC_scaffold_13	3500000	3510000	41.367706298828125	5.370433062055678	C	P	C-P	A	B	A-B	TAD_53	TAD_135	TAD_53-TAD_135
HiC_scaffold_4	2780000	2790000	HiC_scaffold_13	1120000	1130000	42.1038703918457	5.395880953795886	C	O	C-O	B	A	B-A	TAD_53	TAD_130	TAD_53-TAD_130
HiC_scaffold_4	2780000	2790000	HiC_scaffold_13	2990000	3000000	32.41715621948242	5.018685631517063	C	P	C-P	B	A	B-A	TAD_53	TAD_134	TAD_53-TAD_134
HiC_scaffold_4	2780000	2790000	HiC_scaffold_13	3680000	3690000	55.74739837646485	5.800832573696953	C	P	C-P	B	A	B-A	TAD_53	TAD_135	TAD_53-TAD_135
HiC_scaffold_4	2780000	2790000	HiC_scaffold_13	3920000	3930000	88.81379699707031	6.472711907871391	C	O	C-O	B	B	B-B	TAD_53	NA	TAD_53-NA
HiC_scaffold_4	2840000	2850000	HiC_scaffold_13	2540000	2550000	122.37562561035156	6.935172424987921	C	O	C-O	B	B	B-B	TAD_53	TAD_133	TAD_53-TAD_133
HiC_scaffold_4	2840000	2850000	HiC_scaffold_13	3410000	3420000	139.4447021484375	7.123549313604079	C	C	C-C	B	A	B-A	TAD_53	TAD_135	TAD_53-TAD_135
HiC_scaffold_4	3060000	3070000	HiC_scaffold_13	2730000	2740000	136.7882080078125	7.095800056095679	C	O	C-O	B	B	B-B	TAD_53	TAD_133	TAD_53-TAD_133
HiC_scaffold_4	3060000	3070000	HiC_scaffold_13	2990000	3000000	48.10212707519531	5.588028786242045	C	P	C-P	B	A	B-A	TAD_53	TAD_134	TAD_53-TAD_134
HiC_scaffold_4	3070000	3080000	HiC_scaffold_13	3070000	3080000	35.64530563354492	5.155640185998445	C	C	C-C	B	B	B-B	TAD_53	TAD_134	TAD_53-TAD_134
HiC_scaffold_4	3080000	3090000	HiC_scaffold_13	2380000	2390000	41.654258728027344	5.380392099042687	C	O	C-O	B	B	B-B	TAD_53	TAD_133	TAD_53-TAD_133
HiC_scaffold_4	3090000	3100000	HiC_scaffold_13	2440000	2450000	36.8819694519043	5.204843790856153	C	O	C-O	B	B	B-B	TAD_53	TAD_133	TAD_53-TAD_133
HiC_scaffold_4	3090000	3100000	HiC_scaffold_13	3060000	3070000	44.30905151367188	5.469529539491233	C	C	C-C	B	B	B-B	TAD_53	TAD_134	TAD_53-TAD_134
HiC_scaffold_4	3110000	3120000	HiC_scaffold_13	3070000	3080000	40.568058013916016	5.342272337516585	P	C	P-C	B	B	B-B	TAD_53	TAD_134	TAD_53-TAD_134
HiC_scaffold_4	3310000	3320000	HiC_scaffold_13	3050000	3060000	36.4543571472168	5.188019355502761	P	C	P-C	B	B	B-B	B02449	TAD_134	B02449-TAD_134
HiC_scaffold_4	3310000	3320000	HiC_scaffold_13	3760000	3770000	33.93965530395508	5.08490000762298	P	O	P-O	B	A	B-A	B02449	NA	B02449-NA
HiC_scaffold_4	3310000	3320000	HiC_scaffold_13	3970000	3980000	43.40460968017578	5.439776363584178	P	T	P-T	B	B	B-B	B02449	NA	B02449-NA
HiC_scaffold_4	3420000	3430000	HiC_scaffold_13	470000	480000	36.920196533203125	5.206338327630607	O	O	O-O	A	A	A-A	TAD_54	TAD_128	TAD_54-TAD_128
HiC_scaffold_4	3420000	3430000	HiC_scaffold_13	1750000	1760000	47.82915115356445	5.579818282251514	O	O	O-O	A	B	A-B	TAD_54	TAD_132	TAD_54-TAD_132
HiC_scaffold_4	3420000	3430000	HiC_scaffold_13	3770000	3780000	55.83977508544922	5.803221225479331	O	O	O-O	A	A	A-A	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	3510000	3520000	HiC_scaffold_13	960000	970000	461.9989929199219	8.851745896587014	O	O	O-O	B	B	B-B	TAD_54	TAD_129	TAD_54-TAD_129
HiC_scaffold_4	3570000	3580000	HiC_scaffold_13	2420000	2430000	38.3582649230957	5.261465558636044	O	O	O-O	A	B	A-B	TAD_54	TAD_133	TAD_54-TAD_133
HiC_scaffold_4	3570000	3580000	HiC_scaffold_13	2450000	2460000	40.4967155456543	5.339732998979781	O	O	O-O	A	B	A-B	TAD_54	TAD_133	TAD_54-TAD_133
HiC_scaffold_4	3580000	3590000	HiC_scaffold_13	2290000	2300000	45.73362731933594	5.515183444561047	O	O	O-O	B	B	B-B	TAD_54	TAD_133	TAD_54-TAD_133
HiC_scaffold_4	3740000	3750000	HiC_scaffold_13	2850000	2860000	50.4316635131836	5.656257908971779	O	P	O-P	A	B	A-B	TAD_54	TAD_133	TAD_54-TAD_133
HiC_scaffold_4	3870000	3880000	HiC_scaffold_13	2440000	2450000	35.23965072631836	5.139127720113182	O	O	O-O	A	B	A-B	TAD_54	TAD_133	TAD_54-TAD_133
HiC_scaffold_4	4300000	4310000	HiC_scaffold_13	1790000	1800000	121.76268768310548	6.927928298869204	O	O	O-O	A	B	A-B	TAD_54	TAD_132	TAD_54-TAD_132
HiC_scaffold_4	4310000	4320000	HiC_scaffold_13	1290000	1300000	36.35670471191406	5.184149537785072	O	O	O-O	A	B	A-B	TAD_54	TAD_131	TAD_54-TAD_131
HiC_scaffold_4	4310000	4320000	HiC_scaffold_13	1300000	1310000	37.62554931640625	5.233640739624024	O	O	O-O	A	B	A-B	TAD_54	TAD_131	TAD_54-TAD_131
HiC_scaffold_4	4310000	4320000	HiC_scaffold_13	1800000	1810000	32.26627731323242	5.011955232937011	O	O	O-O	A	B	A-B	TAD_54	TAD_132	TAD_54-TAD_132
HiC_scaffold_4	4310000	4320000	HiC_scaffold_13	3870000	3880000	34.63579177856445	5.1141917492879445	O	O	O-O	A	A	A-A	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	4460000	4470000	HiC_scaffold_13	2440000	2450000	81.32299041748047	6.345591361977855	O	O	O-O	A	B	A-B	TAD_55	TAD_133	TAD_55-TAD_133
HiC_scaffold_4	4460000	4470000	HiC_scaffold_13	3480000	3490000	35.37754440307617	5.14476200723308	O	P	O-P	A	A	A-A	TAD_55	TAD_135	TAD_55-TAD_135
HiC_scaffold_4	4540000	4550000	HiC_scaffold_13	3050000	3060000	45.291046142578125	5.501153958348664	O	C	O-C	A	B	A-B	TAD_55	TAD_134	TAD_55-TAD_134
HiC_scaffold_4	4580000	4590000	HiC_scaffold_13	300000	310000	47.24152374267578	5.561983593503663	O	O	O-O	A	A	A-A	TAD_55	NA	TAD_55-NA
HiC_scaffold_4	4840000	4850000	HiC_scaffold_13	300000	310000	32.654693603515625	5.029218466501279	T	O	T-O	A	A	A-A	NA	NA	NA-NA
HiC_scaffold_4	20000	30000	HiC_scaffold_14	2360000	2370000	41.92340469360352	5.389683981016484	T	O	T-O	B	A	B-A	NA	TAD_141	NA-TAD_141
HiC_scaffold_4	40000	50000	HiC_scaffold_14	2060000	2070000	53.206298828125	5.733525144188617	T	O	T-O	B	A	B-A	NA	TAD_140	NA-TAD_140
HiC_scaffold_4	90000	100000	HiC_scaffold_14	730000	740000	42.16921615600586	5.398118299849127	O	O	O-O	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_4	90000	100000	HiC_scaffold_14	2490000	2500000	39.42147064208984	5.30090969289418	O	O	O-O	B	A	B-A	NA	B06652	NA-B06652
HiC_scaffold_4	140000	150000	HiC_scaffold_14	800000	810000	100.87079620361328	6.656364740129591	O	O	O-O	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_4	140000	150000	HiC_scaffold_14	1920000	1930000	116.83763885498048	6.868361298256184	O	P	O-P	B	B	B-B	NA	TAD_140	NA-TAD_140
HiC_scaffold_4	140000	150000	HiC_scaffold_14	2670000	2680000	90.85625457763672	6.505513928417128	O	O	O-O	B	A	B-A	NA	TAD_142	NA-TAD_142
HiC_scaffold_4	170000	180000	HiC_scaffold_14	990000	1000000	44.569366455078125	5.477980548352779	O	O	O-O	B	B	B-B	NA	TAD_136	NA-TAD_136
HiC_scaffold_4	220000	230000	HiC_scaffold_14	3000000	3010000	34.87232208251953	5.124010528557356	O	O	O-O	A	A	A-A	NA	TAD_142	NA-TAD_142
HiC_scaffold_4	1050000	1060000	HiC_scaffold_14	1560000	1570000	38.634464263916016	5.271816487427183	O	C	O-C	A	B	A-B	TAD_48	TAD_139	TAD_48-TAD_139
HiC_scaffold_4	1070000	1080000	HiC_scaffold_14	2770000	2780000	41.68344497680664	5.381402610641294	O	O	O-O	A	B	A-B	TAD_48	TAD_142	TAD_48-TAD_142
HiC_scaffold_4	1100000	1110000	HiC_scaffold_14	2760000	2770000	32.411712646484375	5.01844335007903	O	O	O-O	A	B	A-B	B02230	TAD_142	B02230-TAD_142
HiC_scaffold_4	1160000	1170000	HiC_scaffold_14	2060000	2070000	110.17017364501952	6.783589885927982	O	O	O-O	A	A	A-A	TAD_49	TAD_140	TAD_49-TAD_140
HiC_scaffold_4	1200000	1210000	HiC_scaffold_14	510000	520000	47.27871322631836	5.563118865443588	O	O	O-O	A	B	A-B	TAD_49	NA	TAD_49-NA
HiC_scaffold_4	1270000	1280000	HiC_scaffold_14	3420000	3430000	49.6601676940918	5.634017228150528	O	T	O-T	A	B	A-B	TAD_49	NA	TAD_49-NA
HiC_scaffold_4	1560000	1570000	HiC_scaffold_14	2700000	2710000	41.30861282348633	5.368370709032523	O	O	O-O	A	A	A-A	TAD_49	TAD_142	TAD_49-TAD_142
HiC_scaffold_4	1570000	1580000	HiC_scaffold_14	1900000	1910000	37.49311065673828	5.228553620243438	O	P	O-P	A	B	A-B	TAD_49	TAD_140	TAD_49-TAD_140
HiC_scaffold_4	1580000	1590000	HiC_scaffold_14	3260000	3270000	32.08634185791016	5.003887413198659	O	O	O-O	A	B	A-B	TAD_49	TAD_142	TAD_49-TAD_142
HiC_scaffold_4	1680000	1690000	HiC_scaffold_14	1720000	1730000	45.23383331298828	5.499330356328735	O	P	O-P	A	B	A-B	TAD_49	TAD_139	TAD_49-TAD_139
HiC_scaffold_4	1680000	1690000	HiC_scaffold_14	2800000	2810000	60.416465759277344	5.916869886687466	O	O	O-O	A	B	A-B	TAD_49	TAD_142	TAD_49-TAD_142
HiC_scaffold_4	1700000	1710000	HiC_scaffold_14	1110000	1120000	32.28402328491211	5.012748475594158	O	P	O-P	A	B	A-B	B02292	B06518	B02292-B06518
HiC_scaffold_4	1710000	1720000	HiC_scaffold_14	2400000	2410000	41.04258728027344	5.359049774632672	O	O	O-O	A	A	A-A	B02292	TAD_141	B02292-TAD_141
HiC_scaffold_4	1960000	1970000	HiC_scaffold_14	20000	30000	64.85291290283203	6.019099470229283	O	T	O-T	A	A	A-A	TAD_51	NA	TAD_51-NA
HiC_scaffold_4	1970000	1980000	HiC_scaffold_14	20000	30000	34.73716735839844	5.118408209194475	O	T	O-T	A	A	A-A	TAD_51	NA	TAD_51-NA
HiC_scaffold_4	2140000	2150000	HiC_scaffold_14	2860000	2870000	53.307430267333984	5.736264732238098	O	O	O-O	B	A	B-A	TAD_51	TAD_142	TAD_51-TAD_142
HiC_scaffold_4	2150000	2160000	HiC_scaffold_14	3220000	3230000	32.480411529541016	5.021498006593543	O	O	O-O	B	A	B-A	TAD_51	TAD_142	TAD_51-TAD_142
HiC_scaffold_4	2410000	2420000	HiC_scaffold_14	990000	1000000	114.78927612304688	6.842844058210292	P	O	P-O	A	B	A-B	TAD_52	TAD_136	TAD_52-TAD_136
HiC_scaffold_4	2560000	2570000	HiC_scaffold_14	590000	600000	85.56596374511719	6.4189651333237485	C	O	C-O	A	A	A-A	B02375	NA	B02375-NA
HiC_scaffold_4	2570000	2580000	HiC_scaffold_14	1820000	1830000	35.699073791503906	5.157814739065036	C	P	C-P	A	A	A-A	B02375	TAD_139	B02375-TAD_139
HiC_scaffold_4	2570000	2580000	HiC_scaffold_14	3290000	3300000	36.1863899230957	5.177375281629749	C	O	C-O	A	B	A-B	B02375	B06734	B02375-B06734
HiC_scaffold_4	2780000	2790000	HiC_scaffold_14	1540000	1550000	101.9736557006836	6.672052678256073	C	C	C-C	B	B	B-B	TAD_53	B06559	TAD_53-B06559
HiC_scaffold_4	2780000	2790000	HiC_scaffold_14	1650000	1660000	79.32341003417969	6.309674793806287	C	C	C-C	B	B	B-B	TAD_53	TAD_139	TAD_53-TAD_139
HiC_scaffold_4	2780000	2790000	HiC_scaffold_14	1880000	1890000	33.20968246459961	5.053532023420921	C	P	C-P	B	B	B-B	TAD_53	TAD_140	TAD_53-TAD_140
HiC_scaffold_4	2840000	2850000	HiC_scaffold_14	1210000	1220000	110.59011840820312	6.789078671546456	C	P	C-P	B	A	B-A	TAD_53	B06526	TAD_53-B06526
HiC_scaffold_4	2840000	2850000	HiC_scaffold_14	1470000	1480000	269.7909545898437	8.075698168946243	C	C	C-C	B	B	B-B	TAD_53	TAD_138	TAD_53-TAD_138
HiC_scaffold_4	3060000	3070000	HiC_scaffold_14	1580000	1590000	49.475711822509766	5.628648558813355	C	C	C-C	B	A	B-A	TAD_53	TAD_139	TAD_53-TAD_139
HiC_scaffold_4	3060000	3070000	HiC_scaffold_14	1610000	1620000	42.175724029541016	5.398340930320472	C	C	C-C	B	B	B-B	TAD_53	TAD_139	TAD_53-TAD_139
HiC_scaffold_4	3060000	3070000	HiC_scaffold_14	1710000	1720000	58.32007598876953	5.865920694328439	C	P	C-P	B	A	B-A	TAD_53	TAD_139	TAD_53-TAD_139
HiC_scaffold_4	3200000	3210000	HiC_scaffold_14	590000	600000	34.8361930847168	5.122515069057053	P	O	P-O	B	A	B-A	TAD_53	NA	TAD_53-NA
HiC_scaffold_4	3230000	3240000	HiC_scaffold_14	1730000	1740000	451.1248474121094	8.817382939921993	P	P	P-P	B	B	B-B	TAD_53	TAD_139	TAD_53-TAD_139
HiC_scaffold_4	3430000	3440000	HiC_scaffold_14	950000	960000	36.86846923828125	5.2043156125345496	O	O	O-O	A	A	A-A	TAD_54	B06501	TAD_54-B06501
HiC_scaffold_4	3430000	3440000	HiC_scaffold_14	3260000	3270000	40.963035583496094	5.356250725727779	O	O	O-O	A	B	A-B	TAD_54	TAD_142	TAD_54-TAD_142
HiC_scaffold_4	3460000	3470000	HiC_scaffold_14	610000	620000	51.91399002075195	5.698051469959299	O	O	O-O	A	A	A-A	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	3590000	3600000	HiC_scaffold_14	1900000	1910000	54.04645156860352	5.756127995503542	O	P	O-P	B	B	B-B	TAD_54	TAD_140	TAD_54-TAD_140
HiC_scaffold_4	3610000	3620000	HiC_scaffold_14	610000	620000	40.9378547668457	5.355363598852935	O	O	O-O	A	A	A-A	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	3710000	3720000	HiC_scaffold_14	420000	430000	32.85979080200195	5.038251390456084	O	O	O-O	A	A	A-A	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	3740000	3750000	HiC_scaffold_14	540000	550000	45.38561630249024	5.504163243130666	O	O	O-O	A	A	A-A	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	3850000	3860000	HiC_scaffold_14	3260000	3270000	37.26420211791992	5.219718464627406	O	O	O-O	A	B	A-B	TAD_54	TAD_142	TAD_54-TAD_142
HiC_scaffold_4	4060000	4070000	HiC_scaffold_14	510000	520000	43.29545593261719	5.4361437099665455	O	O	O-O	A	B	A-B	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	4140000	4150000	HiC_scaffold_14	2760000	2770000	48.42479705810547	5.597674097585208	O	O	O-O	A	B	A-B	TAD_54	TAD_142	TAD_54-TAD_142
HiC_scaffold_4	4290000	4300000	HiC_scaffold_14	2900000	2910000	52.81936264038086	5.722994987813997	O	O	O-O	A	A	A-A	TAD_54	TAD_142	TAD_54-TAD_142
HiC_scaffold_4	4290000	4300000	HiC_scaffold_14	3240000	3250000	37.831146240234375	5.241502583937864	O	O	O-O	A	A	A-A	TAD_54	TAD_142	TAD_54-TAD_142
HiC_scaffold_4	4300000	4310000	HiC_scaffold_14	1850000	1860000	162.67005920410156	7.345804925033713	O	P	O-P	A	A	A-A	TAD_54	B06591	TAD_54-B06591
HiC_scaffold_4	4300000	4310000	HiC_scaffold_14	2530000	2540000	311.5304870605469	8.283229545251384	O	O	O-O	A	A	A-A	TAD_54	TAD_142	TAD_54-TAD_142
HiC_scaffold_4	4300000	4310000	HiC_scaffold_14	3190000	3200000	83.63687133789062	6.386067189936179	O	O	O-O	A	B	A-B	TAD_54	TAD_142	TAD_54-TAD_142
HiC_scaffold_4	4310000	4320000	HiC_scaffold_14	370000	380000	64.01811218261719	6.00040822905088	O	O	O-O	A	A	A-A	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	4310000	4320000	HiC_scaffold_14	720000	730000	61.389915466308594	5.939929778143131	O	O	O-O	A	A	A-A	TAD_54	NA	TAD_54-NA
HiC_scaffold_4	4310000	4320000	HiC_scaffold_14	1760000	1770000	32.271121978759766	5.012171832149898	O	P	O-P	A	A	A-A	TAD_54	TAD_139	TAD_54-TAD_139
HiC_scaffold_4	4310000	4320000	HiC_scaffold_14	2420000	2430000	36.20556640625	5.178139615657956	O	O	O-O	A	A	A-A	TAD_54	TAD_141	TAD_54-TAD_141
HiC_scaffold_4	4310000	4320000	HiC_scaffold_14	2830000	2840000	40.46440124511719	5.338581342840186	O	O	O-O	A	A	A-A	TAD_54	TAD_142	TAD_54-TAD_142
HiC_scaffold_4	4580000	4590000	HiC_scaffold_14	590000	600000	60.9001350402832	5.92837352206217	O	O	O-O	A	A	A-A	TAD_55	NA	TAD_55-NA
HiC_scaffold_4	4700000	4710000	HiC_scaffold_14	2220000	2230000	77.72562408447266	6.280318390370835	O	O	O-O	A	A	A-A	B02587	TAD_141	B02587-TAD_141
HiC_scaffold_4	4730000	4740000	HiC_scaffold_14	2770000	2780000	32.56430435180664	5.025219502617361	O	O	O-O	A	B	A-B	NA	TAD_142	NA-TAD_142
HiC_scaffold_4	4840000	4850000	HiC_scaffold_14	590000	600000	40.4656982421875	5.338627584504373	T	O	T-O	A	A	A-A	NA	NA	NA-NA
HiC_scaffold_4	90000	100000	HiC_scaffold_15	550000	560000	32.15419006347656	5.006934844568605	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_4	120000	130000	HiC_scaffold_15	2790000	2800000	52.537330627441406	5.71527099523736	O	O	O-O	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_4	140000	150000	HiC_scaffold_15	410000	420000	72.20045471191406	6.173936017990912	O	O	O-O	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_4	140000	150000	HiC_scaffold_15	510000	520000	86.08352661132812	6.427665277341095	O	O	O-O	B	A	B-A	NA	NA	NA-NA
HiC_scaffold_4	160000	170000	HiC_scaffold_15	2120000	2130000	35.847450256347656	5.163798602005861	O	P	O-P	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_4	270000	280000	HiC_scaffold_15	1080000	1090000	72.76456451416016	6.185164140837098	O	O	O-O	B	B	B-B	NA	TAD_144	NA-TAD_144
HiC_scaffold_4	320000	330000	HiC_scaffold_15	1170000	1180000	34.529396057128906	5.109753195571424	O	O	O-O	B	A	B-A	NA	TAD_144	NA-TAD_144
HiC_scaffold_4	1050000	1060000	HiC_scaffold_15	2350000	2360000	148.8047332763672	7.217276607119429	O	C	O-C	A	B	A-B	TAD_48	NA	TAD_48-NA
HiC_scaffold_4	1060000	1070000	HiC_scaffold_15	150000	160000	85.12899017333984	6.411578611722797	O	O	O-O	A	B	A-B	TAD_48	NA	TAD_48-NA
HiC_scaffold_4	1070000	1080000	HiC_scaffold_15	1530000	1540000	57.5088119506836	5.845711128918507	O	O	O-O	A	B	A-B	TAD_48	TAD_144	TAD_48-TAD_144
HiC_scaffold_4	1130000	1140000	HiC_scaffold_15	1380000	1390000	32.26811218261719	5.01203727158287	O	O	O-O	A	B	A-B	TAD_49	TAD_144	TAD_49-TAD_144
HiC_scaffold_4	1180000	1190000	HiC_scaffold_15	1660000	1670000	48.89186477661133	5.6115225268782	O	O	O-O	A	B	A-B	TAD_49	TAD_144	TAD_49-TAD_144
HiC_scaffold_4	1180000	1190000	HiC_scaffold_15	2740000	2750000	38.27012252807617	5.258146614926039	O	O	O-O	A	A	A-A	TAD_49	NA	TAD_49-NA
HiC_scaffold_4	1280000	1290000	HiC_scaffold_15	3270000	3280000	40.68517303466797	5.346431221402889	O	T	O-T	A	A	A-A	TAD_49	NA	TAD_49-NA
HiC_scaffold_4	1710000	1720000	HiC_scaffold_15	1810000	1820000	41.3232650756836	5.368882345276109	O	O	O-O	A	A	A-A	B02292	TAD_144	B02292-TAD_144
HiC_scaffold_4	1740000	1750000	HiC_scaffold_15	150000	160000	101.25055694580078	6.6617860335817145	O	O	O-O	A	B	A-B	TAD_50	NA	TAD_50-NA
HiC_scaffold_4	1820000	1830000	HiC_scaffold_15	2560000	2570000	134.10870361328125	7.067259060516353	O	P	O-P	A	B	A-B	TAD_51	NA	TAD_51-NA
HiC_scaffold_4	1890000	1900000	HiC_scaffold_15	480000	490000	50.68718719482422	5.6635492009596975	O	O	O-O	A	B	A-B	TAD_51	NA	TAD_51-NA
HiC_scaffold_4	1940000	1950000	HiC_scaffold_15	1160000	1170000	42.68177032470703	5.415548111389615	O	O	O-O	A	A	A-A	TAD_51	TAD_144	TAD_51-TAD_144
HiC_scaffold_4	1990000	2000000	HiC_scaffold_15	1160000	1170000	40.07491683959961	5.324627621499956	O	O	O-O	A	A	A-A	TAD_51	TAD_144	TAD_51-TAD_144
HiC_scaffold_4	2040000	2050000	HiC_scaffold_15	1170000	1180000	57.71464538574219	5.85086555144238	O	O	O-O	A	A	A-A	TAD_51	TAD_144	TAD_51-TAD_144
HiC_scaffold_4	2150000	2160000	HiC_scaffold_15	620000	630000	32.63467025756836	5.028333557196073	O	O	O-O	B	B	B-B	TAD_51	NA	TAD_51-NA
HiC_scaffold_4	2150000	2160000	HiC_scaffold_15	1580000	1590000	56.94709777832031	5.831550413949536	O	O	O-O	B	A	B-A	TAD_51	TAD_144	TAD_51-TAD_144
