,chr,start,end,TPM_trimed_0h,TPM_trimed_16h,TPM_trimed_48h,TPM_control_96h,TPM_Early,TPM_Late,compartment
g16323,HiC_scaffold_2,3573463,3574478,7.4295360948069185,6.070074981636054,8.925673186275066,10.19670019289692,5.25390247930209,12.66085087230278,A
g16324,HiC_scaffold_2,3574617,3575202,22.425906822414348,13.844989891878711,15.789047769280511,21.252174648886488,28.17305494952874,21.68220340357771,A
g16325,HiC_scaffold_2,3575821,3578519,11.367496911952037,10.355219345283924,10.929285679551878,24.29113135629004,27.737828747856604,29.471259150993017,A
g16326,HiC_scaffold_2,3578713,3591416,2.6609056473336485,1.5976493454218434,10.757413889797808,7.821460203659631,10.885570927968535,9.142737699716342,A
g16327,HiC_scaffold_2,3591571,3592469,31.93632269484016,11.30144902861004,29.764824734991013,25.1569855470028,20.59478848038789,32.16158452903438,A
g16328,HiC_scaffold_2,3593878,3595477,52.229552837871104,122.03824269884022,469.0115641273008,218.4807398691871,247.6102983747277,1091.1673631795802,A
g16329,HiC_scaffold_2,3595656,3599628,2.5393402157379024,5.977605047535796,6.195633093861829,8.979296947251688,6.774921496953482,10.5325115120351,A
g16330,HiC_scaffold_2,3599928,3600723,1.2845689387490735,3.265451830307507,1.613120028022105,1.5384969279891911,0.5827266132503928,0.935251643265284,A
g16331,HiC_scaffold_2,3600842,3601684,2.12830770426619,2.6864708810066165,3.384123899023684,11.82371328163872,9.225269212568634,11.27110582834244,A
g16332,HiC_scaffold_2,3602475,3603939,72.19334245097815,40.47832282297388,49.36230470098575,42.27111858630129,40.31613468486165,56.746520395900816,A
g16333,HiC_scaffold_2,3604502,3605312,910.208568334214,338.76857086878044,306.5342072718202,247.5309028440984,299.289732706772,182.8088975853476,A
g16334,HiC_scaffold_2,3606612,3607281,2.6240549023414608,0.1205560417017804,0.9053198773245664,2.5802318932859976,1.4891737419313489,1.3478993846399083,A
g16335,HiC_scaffold_2,3607847,3609113,14.224811786848589,2.86736396917006,5.9472483048565605,9.04645254765926,6.599815972514335,8.275309089471357,A
g16336,HiC_scaffold_2,3609341,3616501,11.221309418379557,8.930651767013053,12.409002473588936,10.734717609922104,7.235782804336386,9.633380523735566,A
g16337,HiC_scaffold_2,3616676,3618665,33.13558473929104,46.59310664322236,35.24325405415806,19.21203189108878,27.123420235205952,38.949660737621045,A
g16338,HiC_scaffold_2,3619604,3620111,1.947807885312531,0.6363076283904623,5.394517841891637,5.94013871777209,3.996859426314095,7.851896107694982,A
g16339,HiC_scaffold_2,3620938,3621325,151.835371560241,346.2555865632896,205.4066623251284,426.98255730880544,326.8813813195695,333.0246838611091,A
g16340,HiC_scaffold_2,3621575,3623672,278.20693314834807,7.082337551319709,13.600249680730943,5.950362690143525,6.278601031148069,9.441669153013482,A
g16341,HiC_scaffold_2,3625042,3626205,3.9794205162678633,0.0436044327703094,0.0386744650689038,0.05656140470938,0.0907646489492738,0.175082124598211,A
g16342,HiC_scaffold_2,3626904,3628275,1.8962947575177949,0.0932318424588281,3.0956092521928618,0.5097746249387456,2.904510795697361,1.7083027918867957,A
g16343,HiC_scaffold_2,3629200,3630602,36.485449895662384,64.9063555029565,792.3229545810714,53.46166648874687,255.611577305066,226.65709458692464,A
g16344,HiC_scaffold_2,3631108,3631588,0.1585385928503628,0.0,0.1464795364484732,0.2628919099433445,0.3393325149749088,0.2214717468106006,A
g16345,HiC_scaffold_2,3633418,3637035,4.02212001124793,19.1714071820506,23.40431570662989,33.40918548156358,19.830922190084003,30.36897723671703,A
g16346,HiC_scaffold_2,3637184,3639362,9.79938250024187,7.567313917219398,5.937269966419977,10.92868560259988,9.76495688631934,10.526703388965586,A
g16347,HiC_scaffold_2,3639430,3641041,38.3469757962738,5.357407718875756,9.303549727194447,6.28007170808635,10.179886618175251,10.107583850585282,A
g16348,HiC_scaffold_2,3641680,3642217,1.3316498817504772,2.242576063294399,2.5845357328128014,0.0,0.0,0.0,B
g16349,HiC_scaffold_2,3642851,3643823,6.078601719260565,8.408145043091995,5.095001797868368,5.11636078689774,3.769064576374511,3.1119067831967886,B
g16350,HiC_scaffold_2,3644054,3646061,1.802338440103382,1.461611462819836,0.7122415389359238,4.0434901188649786,2.768655258307308,0.8196112298336526,B
g16351,HiC_scaffold_2,3646233,3647634,2.412397881891968,8.584403181236405,8.375636503481719,26.84183580201204,20.143264643238005,18.9608628716905,B
g16352,HiC_scaffold_2,3647794,3649772,22.913690442933177,24.25228656510477,3.33449123965574,25.717102045464603,25.341433155516512,8.649833980402718,B
g16353,HiC_scaffold_2,3649952,3651240,1.835349561234636,5.168220503734401,0.9552189177316138,5.552284860342061,6.22714687355249,2.622617775875627,B
g16354,HiC_scaffold_2,3651360,3651692,62.973556735893865,19.263018118758787,2.868529117573864,68.66036160796452,56.395034763600464,16.26366813835604,B
g16355,HiC_scaffold_2,3651759,3653594,2.1704861310530323,1.33609720989115,4.46143487586463,3.9498850331533344,2.3708952261116165,3.0650464139582727,B
g16356,HiC_scaffold_2,3653657,3655325,0.8647398728870337,1.0116006864985811,1.7140223814045166,5.570685071604437,3.147892009121785,2.419555927617551,B
g16357,HiC_scaffold_2,3655636,3658551,12.44546746361329,76.85156066906444,76.61818149809598,108.416561200942,87.67607281260415,106.37824889203948,B
g16358,HiC_scaffold_2,3658939,3660421,3.122855753303736,2.001481086138516,3.70776707709936,4.074708020773545,3.1479820811637884,2.3279346471954336,B
g16362,HiC_scaffold_2,3675907,3677389,1.023443877709211,0.3274568721410357,0.5531703954818368,5.2279307747604165,3.566170806478598,2.220964580817528,A
g16363,HiC_scaffold_2,3677476,3679696,1.6261016027482045,0.0,0.0658410874627862,1.0579374253133218,0.25097180506076,0.3944229275335162,A
g16364,HiC_scaffold_2,3680248,3680836,1.6943022202678684,0.0,0.0,0.474261820514361,0.0899198174514222,0.2711898940537967,A
g16365,HiC_scaffold_2,3681395,3685460,3.598324282955323,1.0629100207790425,1.0177999298785214,3.132423064551244,2.3279903785849294,2.428671214674434,A
g16366,HiC_scaffold_2,3685664,3686486,16.472069064121815,3.3111767373743444,25.3999702183114,29.67063164864517,20.9306471755735,18.54257146177523,A
g16367,HiC_scaffold_2,3686693,3688880,1.9655672278625669,0.1837589512438897,0.9780468838469878,6.43427269526136,2.7792217307374605,1.7462147312971448,A
g16368,HiC_scaffold_2,3689369,3691779,3.3113767206046623,3.577228747374184,4.738955168059635,15.55238167788936,11.560627924870223,11.984669805322586,A
g16372,HiC_scaffold_2,3701627,3702299,0.8350546366530466,0.0589827818276954,0.0,0.0,0.0786798402699944,0.0,B
g16373,HiC_scaffold_2,3702826,3706100,2.7963113762047245,1.7659865701751425,4.907174035547484,21.641194530318785,15.228896947657717,18.47258160545537,B
g16374,HiC_scaffold_2,3706184,3707309,13.684794738898104,6.55312242778248,11.85596548179349,25.54811370803178,17.674864004460588,19.35615709910921,B
g16375,HiC_scaffold_2,3707506,3709438,14.3680800990601,6.257517591118662,11.913229136410592,7.056667208823668,5.903236556724778,6.210495474654939,B
g16376,HiC_scaffold_2,3709709,3711368,0.1162505387098561,0.1202901025094183,0.107403369803663,2.2078481994454178,2.166132440482218,4.350993126465831,B
g16377,HiC_scaffold_2,3712750,3713419,1.698432292861256,0.2369891144287672,0.3702393409230311,10.001995464016856,4.396450162779283,10.712547697745231,A
g16378,HiC_scaffold_2,3713768,3718938,0.0,0.0077993761094473,0.0281438610304296,15.688264533719886,13.058889463999792,12.020994391187871,A
g16379,HiC_scaffold_2,3719590,3721381,1.877646204684984,0.0450318212721893,0.0602300463478559,4.070217703587951,1.7255452190773428,2.282952427297453,A
g16380,HiC_scaffold_2,3721967,3725926,1.2820053211269264,0.0108939077052535,0.0564502072589307,2.3908670514198875,0.7755949652252805,2.043281936943268,A
g16381,HiC_scaffold_2,3726011,3726883,15.307497712441286,10.67241823658072,3.693820630739902,17.282537765062955,15.435023485192026,9.13619593414337,A
g16382,HiC_scaffold_2,3728181,3728863,1.1431951361653776,0.1270398377827286,0.0576239385731891,1.2957420152526582,0.2135374903117028,0.3402289591255096,A
g16383,HiC_scaffold_2,3729151,3731332,13.845308234033542,9.947284451876357,18.869711564186105,10.756476863593097,8.257193408353416,12.901721924669074,A
g16384,HiC_scaffold_2,3731583,3733624,3.458954676057948,2.21407009547708,3.0248518866575265,9.98913662329795,7.761570889787752,8.559688881445993,A
g16385,HiC_scaffold_2,3733909,3735337,4.307972646563327,1.7172972834261917,1.344562684360782,12.101952528746857,9.280061075010591,8.174543281726221,A
g16386,HiC_scaffold_2,3735628,3738805,4.093508360736575,1.710503660131499,6.356106562778139,23.11374963908601,20.979335244807206,30.297255002760625,A
g16387,HiC_scaffold_2,3738869,3740333,6.087594591625975,0.6022236191223553,1.998112343014948,6.389211989944615,1.9411687345505044,3.0096564757361404,A
g16388,HiC_scaffold_2,3741581,3743549,5.036872017302954,2.632457781534865,3.882682715209827,7.535061156735203,3.627444494539781,12.440637013125096,B
g16389,HiC_scaffold_2,3743872,3746332,12.622136542016712,18.84335223122544,6.599854347286144,11.182604225320414,8.141766843750412,7.241360951173418,B
g16390,HiC_scaffold_2,3746586,3747009,0.5438245750291563,0.0,0.0831089568501975,0.1767702125105885,0.257544898878506,0.0,B
g16391,HiC_scaffold_2,3747916,3748667,10.519697125390326,0.2338432412283853,0.5279776974227539,12.59260997764221,6.924404906085708,8.612704957444322,B
g16398,HiC_scaffold_2,3772554,3773679,71.06109511899739,20.15848657901892,18.43188457874472,58.48976281033639,77.46500535669199,166.13233916666172,A
g16399,HiC_scaffold_2,3773992,3775184,4.7316577952057335,4.202061175048566,14.637496239194553,14.245296216108487,14.75838525160049,18.878118509706223,A
g16400,HiC_scaffold_2,3775409,3776688,1.695723914104426,0.393040896191477,0.9010346427143728,4.488671424887539,5.085914952666583,2.483678809765627,A
g16401,HiC_scaffold_2,3777026,3780976,1.2923427376078007,1.527425601550684,6.458587637165898,7.865495639262402,6.784852850929779,8.684823939827696,A
g16402,HiC_scaffold_2,3781027,3782372,0.8510824130811642,1.224463036872539,1.6145563411743105,8.111635115695115,9.62036275615651,7.304258035589104,B
g16403,HiC_scaffold_2,3782498,3783548,21.16916391432656,7.222861872874226,5.577838530231668,43.77757601724733,25.0794107649303,28.97155080059865,B
g16404,HiC_scaffold_2,3787126,3787396,0.0,0.0,0.7990519482148889,37.46254143256154,16.945731638086897,102.02648134947545,B
g16408,HiC_scaffold_2,3796018,3796288,0.0,0.1519094907788139,0.2663506494049629,31.154513775370628,9.945862940738715,81.97967329372875,A
g16411,HiC_scaffold_2,3800468,3801338,8.603415780839702,5.271414337054534,2.622084353802264,14.68814729773929,12.34424259509944,3.660394318867552,A
g16414,HiC_scaffold_2,3810472,3819236,0.0187689048139534,0.0,0.0,0.0952990344265923,0.1799882711661283,0.0719885796335441,A
g16416,HiC_scaffold_2,3822056,3823328,0.1182820971725924,0.0,0.0559059956110876,0.3784536038365322,0.4490124901405334,0.542014007727815,A
g16417,HiC_scaffold_2,3824317,3829053,3.2361452080493223,7.054479460435585,24.006897643351635,9.147308200655676,8.796887883311115,12.328657146789258,A
g16418,HiC_scaffold_2,3829330,3831806,10.722151433347918,5.597408406357907,4.196350158158497,11.51280267218405,6.355267125193036,8.817924694222555,A
g16419,HiC_scaffold_2,3831945,3833421,14.025558199683935,1.4622601067413965,2.587096320773292,3.638276846051992,6.796947325070917,4.997640398871958,A
g16420,HiC_scaffold_2,3839293,3840256,0.939222416567016,0.0837507704034175,0.5890912912713974,0.9270067696019532,0.70400296477938,0.8811957103733694,A
g16421,HiC_scaffold_2,3840387,3840867,5.321349221238579,9.37779392077656,76.86189808105404,33.621466912279104,32.86480333717371,17.914023468095138,A
g16422,HiC_scaffold_2,3840944,3842060,8.092062565255121,3.216579933731082,2.712088254306991,11.36930636947253,8.048650568711764,7.464314615159694,A
g16423,HiC_scaffold_2,3842198,3842731,3.0794283753394045,28.3419686951224,24.76775071809684,29.961181290997946,22.847039256285665,25.1024253621878,A
g16424,HiC_scaffold_2,3842991,3845892,409.2636781923201,105.48173349145104,253.94369377065783,72.72473832982861,142.13124878937924,264.1129414254111,A
g16425,HiC_scaffold_2,3846683,3847607,16.88019977569127,4.9693149412616,10.505678929029171,12.718325092864266,14.3361481640807,13.501965589143728,A
g16426,HiC_scaffold_2,3847732,3852268,9.022613266191808,93.56419029825176,48.848871479084416,50.05710003761387,28.28166817443703,33.24859214166548,A
g16427,HiC_scaffold_2,3853611,3855771,21.672345757315423,78.71993849706712,65.37717043644433,47.52786679400379,40.73632736297218,33.37298875658666,A
g16428,HiC_scaffold_2,3855970,3856785,37.65090718495459,20.46685189099052,34.9967179869942,24.449739426261274,27.111197257366427,27.639160360587184,A
g16429,HiC_scaffold_2,3856968,3857826,26.093303866561584,227.3759067594028,132.4444868149268,9.363654846498555,332.71251874504264,36.1355236127165,A
g16430,HiC_scaffold_2,3858459,3858843,0.1981732410629534,0.5196908334977214,0.8302149622260715,1.703906424154113,2.7926320975038843,3.7324918767435946,A
g16431,HiC_scaffold_2,3859706,3860564,26.150848974075984,235.7222632184169,136.3908459534575,9.350885827069789,346.4877209456163,38.61497442292303,A
g16432,HiC_scaffold_2,3860915,3861581,0.4012251452777999,0.3058538730170125,0.6946424867469841,3.24216822479468,4.398659569953919,4.066567761878202,A
g16433,HiC_scaffold_2,3863170,3864745,0.0247113479685666,0.0,0.0,0.6073177779992227,0.0678164873801805,0.3708351737728688,A
g16435,HiC_scaffold_2,3865387,3866509,0.3028788130637856,0.0,0.0320475380300089,1.0705823711333686,0.4807318624095197,0.8047992104273916,A
g16436,HiC_scaffold_2,3867739,3869634,6.255257341930282,23.126762978135933,16.17676877718374,52.17096811956223,44.85131159674327,35.512997457347666,A
g16437,HiC_scaffold_2,3869863,3871578,23.52707786477871,60.29761412395435,23.774616107741508,102.566746513513,115.66956426383004,85.88850622926304,A
g16438,HiC_scaffold_2,3871930,3872638,0.8073588206606094,0.0,0.0,2.693372604756561,0.4914330388460215,0.8240754036787447,A
g16439,HiC_scaffold_2,3872687,3876128,1.872310420874496,0.0262282900482897,0.0462519846616608,1.1794544627527206,0.5000874496186593,0.5696182709558011,A
g16440,HiC_scaffold_2,3877273,3877573,68.5429104217699,3.617846859414862,5.345465715128314,13.517844314974912,5.136548981600377,9.021580302492438,A
g16441,HiC_scaffold_2,3877944,3878982,7.735893017377105,5.078018148182643,6.444490921732903,16.64534838221344,10.231678551134896,16.723296941944234,A
g16442,HiC_scaffold_2,3879120,3882149,4.760862859094864,6.5716672287402265,5.262690491200491,8.519539082709919,6.10236336091655,7.637376600860602,A
g16443,HiC_scaffold_2,3882366,3883827,33.201728448277905,6.869198955114657,6.308837363477247,6.9801960836321015,7.398362792725667,10.542260117900575,A
g16445,HiC_scaffold_2,3887238,3890701,143.34387065149502,48.88731098558969,12.64483244589418,44.81564853274814,24.38422057846493,22.24396223043884,A
g16446,HiC_scaffold_2,3891001,3891660,7.985820511348863,14.092013796006077,71.05678946745317,84.92573387807911,96.54481777147754,94.9963403956562,A
g16447,HiC_scaffold_2,3891874,3893061,1.9933039948349087,4.122473525320419,2.8817690751265155,20.37259882228945,20.80816584282645,19.51769039754921,A
g16448,HiC_scaffold_2,3893659,3894409,529.2879228001088,25.81047625167991,61.24936395697871,50.89881757729909,92.9758659978296,84.01759943377633,A
g16449,HiC_scaffold_2,3895330,3895540,4.34848711818138,2.102463122659992,10.470807030867409,7.686062249576629,4.643557707266256,9.60343936416234,A
g16450,HiC_scaffold_2,3896558,3898638,6.5154074042074495,6.950589620211314,5.188488332657963,13.685187938131625,9.42031298768963,12.00476843428039,A
g16451,HiC_scaffold_2,3899124,3900411,4.232893380977425,0.6882616765822327,1.0523271931755351,6.626390303466563,3.383270218282448,7.548522819433641,A
g16452,HiC_scaffold_2,3900904,3902620,5.267271749030902,7.247399755430036,10.182164230536108,27.034178465807983,28.44352718761588,25.03031504450984,A
g16453,HiC_scaffold_2,3902787,3903312,2.1642880074746285,0.9217370502684696,1.4184282953839928,6.427963394251268,4.635441423068832,6.470773208291326,A
g16454,HiC_scaffold_2,3905096,3905813,333.7061980106238,18.079864709701177,39.58868845943185,26.582001305189856,45.45496437053994,52.20179726482824,A
g16455,HiC_scaffold_2,3906732,3906942,3.817370667928784,2.1090304232412707,10.813257865816643,7.55246780257818,3.706544042385031,7.578554821893991,A
g16456,HiC_scaffold_2,3907942,3910025,5.850763635173512,6.043669632673133,4.937981692944293,11.89932372363258,7.769935853088171,10.610160879411335,A
g16457,HiC_scaffold_2,3910502,3911790,3.7118900619479023,0.230624410387948,0.4090020333867303,2.527687844816522,1.3650739167307393,2.5648647376118623,B
g16458,HiC_scaffold_2,3912291,3914086,2.6237541784790066,2.897656614470969,2.788290469697792,13.858612534511114,13.810084037158894,12.723168071944404,B
g16459,HiC_scaffold_2,3914165,3915754,7.289485761066357,2.6704596361978927,4.2063142082882985,6.884406574859856,5.328406206163356,9.279094025711492,B
g16460,HiC_scaffold_2,3915842,3917452,33.764364509246015,7.009620548858198,7.810248089074124,11.031001426649429,7.376753051666672,7.140885931435861,B
g16462,HiC_scaffold_2,3918961,3920448,16.15555215976015,4.949196898766676,4.287584290600966,6.248151335932327,2.8619458541288902,3.830440554058272,B
g16463,HiC_scaffold_2,3920584,3921986,3.713239228510393,1.8044317402275285,2.03859896814176,10.84268652211284,8.105053094622566,8.531129053774366,A
g16464,HiC_scaffold_2,3922106,3923601,7.624634143227446,2.470739357940646,3.942630675884105,10.336666707274995,8.475660457713278,6.96678273314172,A
g16465,HiC_scaffold_2,3923687,3925104,1.5156182597343284,2.620468221798836,2.72596261865506,2.8240447123314225,2.8836850480324188,1.8752980137531383,A
g16466,HiC_scaffold_2,3925257,3925935,3.4768614160480644,141.78718643362555,289.38123784622167,91.91732071127907,128.98304068225184,13.070364753486222,A
g16467,HiC_scaffold_2,3926247,3927637,4.960055716758312,6.4713212001655975,9.757397328439415,6.523367445987581,5.750012389829303,6.945536553595688,A
g16468,HiC_scaffold_2,3927869,3929381,7.439444649141363,10.341910441763677,9.728264103659146,23.374223961836893,15.950697538393594,22.102732989028567,A
g16470,HiC_scaffold_2,3930646,3932155,0.9832644704876564,2.506170407015434,3.826183539741958,7.948423753614371,14.47738366948792,6.779018432005751,A
g16471,HiC_scaffold_2,3932349,3933800,6.197644696267433,7.202681734637754,13.755519559702057,13.613547041539142,22.653856405036706,4.957134223639462,A
g16472,HiC_scaffold_2,3933901,3935328,4.584318245120478,3.848920587898327,30.19799030616871,3.473655656028824,9.540752171911556,0.5263629524923709,A
g16473,HiC_scaffold_2,3936516,3937972,13.774722177370418,6.142351674575751,5.597991723406848,12.85561373762241,9.016928582910287,8.640990288561675,A
g16474,HiC_scaffold_2,3938129,3939573,4.938580642684059,2.0954041218858013,2.669517687114834,11.917107723824998,8.171459373816685,10.957774317045416,A
g16475,HiC_scaffold_2,3939650,3941077,4.336355820052133,1.6366403808220067,4.079387406776664,7.693427205493094,5.288935110926921,5.27522805373644,A
g16476,HiC_scaffold_2,3941125,3942626,19.226788181664062,2.5630796402786986,1.7942851496930026,7.0086770968686105,5.932034463509585,5.665080255228256,A
g16477,HiC_scaffold_2,3942724,3945855,10.07257636264734,2.7291542216449622,3.2260085297861787,5.836856634479892,4.945526984403342,8.418963573628096,A
g16478,HiC_scaffold_2,3945943,3948316,5.674169272354424,1.7914497714053366,3.5627897674929327,19.66453008360348,43.866335215516685,37.34246226622594,A
g16479,HiC_scaffold_2,3948955,3951310,0.4523903795984875,0.0168307555788583,1.2000803377100953,0.8011871874070613,2.1066842098662915,1.4196954149599512,A
g16480,HiC_scaffold_2,3951806,3954245,13.974102664841864,0.0325021971203044,0.71350915330826,7.8651484365194335,5.579849953314572,4.590831848421959,A
g16481,HiC_scaffold_2,3954797,3955796,0.1151340316503168,0.198380527468525,1.9123208470498088,1.971249188907263,1.803937107992552,2.391185987103004,A
g16482,HiC_scaffold_2,3956071,3958805,0.1500179201873682,0.0,0.2831552815250995,0.160407385874929,0.2310203388333212,0.0905288118656278,A
g16483,HiC_scaffold_2,3958849,3960163,0.0,0.0,0.0267542532325978,0.661604289281224,0.2052439686542927,0.2420009863589718,A
g16484,HiC_scaffold_2,3961313,3962836,6.796625044283315,2.110523055759006,3.125799679981613,4.102422287060676,5.631849910535372,3.147798185469877,A
g16485,HiC_scaffold_2,3962855,3964331,10.263960564482709,7.448764525328899,5.257089636373967,9.456948672064524,11.75877620943015,9.775312999315137,A
g16486,HiC_scaffold_2,3964478,3965689,89.04746292113632,167.60067573352765,53.34724739689631,83.82740759531967,145.1303832995901,41.92946652571531,A
g16487,HiC_scaffold_2,3965828,3968633,5.330670244088246,15.54178793610605,14.101128481049235,36.64747346842096,29.673457803095523,28.01126712958797,A
g16488,HiC_scaffold_2,3969364,3971356,11.751990218129526,32.45085745935936,13.629807176051582,23.370619433247263,24.62001675320108,20.29189794146485,A
g16489,HiC_scaffold_2,3971415,3973745,3.881650380074957,6.801777389923073,2.8297868687364933,4.185117052686053,3.789023533324942,1.7100476332986307,A
g16490,HiC_scaffold_2,3973836,3975570,29.59045040372706,35.90985163947529,15.361951877328035,47.36262515695533,30.6942639648724,29.124230293172484,A
g16491,HiC_scaffold_2,3975673,3976457,3.4081380457265578,3.1435076217605964,6.5196863572916754,2.563986216532607,2.635073459211084,3.420529449291742,A
g16492,HiC_scaffold_2,3976568,3977523,13.92310713274068,16.02863413042178,38.242682181087474,219.6174111804673,167.78363352961526,256.7253542967284,A
g16493,HiC_scaffold_2,3977744,3979655,22.5744342343377,18.249481787063207,21.8368175427549,12.747528212804228,11.14646996260581,17.526520340355084,A
g16494,HiC_scaffold_2,3981230,3981788,7.077067507544191,0.2180422122020982,27.52046008127125,7.485597368616869,4.404861377849517,11.134474064531098,A
g16495,HiC_scaffold_2,3982801,3985748,0.0201764505186585,0.0205476564998503,0.0,0.2714016954511704,0.1694268930413811,0.1928836364135868,A
g16496,HiC_scaffold_2,3986817,3988078,5.985059136500212,52.98771506386002,32.89301118829944,135.77705420509898,92.68777804135686,98.47574963060433,A
g16497,HiC_scaffold_2,3988200,3988983,1.1009787625005394,9.2914800361801,1.9613490214678624,21.53774431479752,10.351520631137712,26.221641172779385,A
g16498,HiC_scaffold_2,3990275,3991175,4.702767898987363,75.98416024014264,20.231579722204184,54.57769734372165,22.20113130601505,64.07706339893649,A
g16499,HiC_scaffold_2,3991237,3993292,0.6829523847587322,0.9565110963978192,2.4068455571648326,5.445393622661186,3.855141700470864,8.132035715408257,A
g16500,HiC_scaffold_2,3994238,3996935,55.156860950217336,17.301447637821404,25.05244052039408,21.518363971489407,18.231351480756256,26.23262479827761,A
g16501,HiC_scaffold_2,3997075,3999562,109.68726954789072,39.35090588342308,7.414524739364124,41.6474455806768,39.97946704747533,31.2413632830442,A
g16502,HiC_scaffold_2,3999748,4001434,28.724473540969065,17.142358519615346,5.527721889250861,19.224984386950613,14.428570413252483,12.18005641877605,A
g16503,HiC_scaffold_2,4001502,4002861,17.583605381209708,9.49849602878939,4.691238060924328,22.19527603142177,14.372037474460145,12.928053758329128,B
g16504,HiC_scaffold_2,4003117,4003684,15.243880624078669,20.39124904038076,20.15446877621316,7.963084980239307,7.483592158910191,7.022101127846691,B
g16505,HiC_scaffold_2,4003850,4005248,87.3377148709379,65.66395746658151,96.1611295532082,73.29643942770866,76.41269913846202,90.27333423518132,B
g16506,HiC_scaffold_2,4005482,4009531,14.24268379580016,1.9471260937792263,6.243868539171634,8.563989810671897,3.4971750526578784,4.701928692412674,B
g16507,HiC_scaffold_2,4010520,4012629,23.570173900607426,14.10172194651259,14.392149832421811,31.379418017537603,23.630125435392863,23.181973674974657,B
g16508,HiC_scaffold_2,4012913,4013477,16.24471889140003,0.6591823613228077,3.519024731042923,11.502550118781157,4.995682846902561,16.4362446823501,B
g16511,HiC_scaffold_2,4019150,4020644,1.9751849998544613,0.1852936676537836,0.3331208243033088,3.957714398966728,0.8985053690060638,3.4489556337427287,B
g16512,HiC_scaffold_2,4020808,4021825,11.789918622799432,5.810685402410666,16.9604269000642,38.85120283366968,31.206033719697626,39.1250897801379,B
g16513,HiC_scaffold_2,4021967,4023753,2.5179632329497776,0.7351454616319811,1.7911783605641896,4.05975189852973,2.615703493288934,3.6901460066841416,B
g16514,HiC_scaffold_2,4023866,4024135,21.31387537884681,9.740578731701824,1.5594869087197758,61.42392703637504,44.22589856318113,19.74950620484068,B
g16515,HiC_scaffold_2,4025547,4027584,107.83434598676462,6.599299063722866,14.359661291922327,5.272180680198941,6.759859639959468,8.469368873148287,B
g16516,HiC_scaffold_2,4027954,4029255,4.605585266586681,2.885226167521706,1.4784410794850316,30.863602177823484,20.3285465471536,22.891438382892616,B
g16517,HiC_scaffold_2,4029734,4030284,2.658297728654629,0.1659506006141791,1.0209516195001074,1.4649688303855308,0.439551307093763,1.0924118918883217,B
g16518,HiC_scaffold_2,4030626,4031121,29.80932915893375,0.3230805064139671,1.580276142606746,0.6672328633197389,0.1111179338651716,0.1073802408778669,A
g16519,HiC_scaffold_2,4031257,4032301,2.2388558486840973,0.0,0.6160979242401367,0.3149628090305493,0.1826548605853253,0.2134667439138319,A
g16520,HiC_scaffold_2,4032429,4034295,16.58471335802299,11.594064732716802,47.25913893116266,7.49033843534362,5.9712705856560255,13.7853375441357,A
g16521,HiC_scaffold_2,4034326,4036171,18.23822108826484,0.6327290963929637,2.0033830221440176,3.0414726502159706,0.7750095813835671,15.445408001285324,A
g16527,HiC_scaffold_2,4061146,4061782,81.6060737790093,22.37621117315524,7.516631365408911,25.896830259045583,42.05779753866104,18.939670357532563,B
g16528,HiC_scaffold_2,4061873,4064492,34.6200447256324,6.173462101875748,3.690652200886216,10.44297359143112,9.009928370558493,9.829931503261452,B
g16529,HiC_scaffold_2,4064565,4066478,14.342194917086385,4.299746466738474,2.9872504923941805,10.052406120242402,7.391090893236396,6.864187776203753,B
g16530,HiC_scaffold_2,4066825,4067713,5.373376315167153,117.3643631969507,54.310239510304406,4.763845247034061,58.23272229264318,1.6735586638065607,B
g16531,HiC_scaffold_2,4067751,4068549,1.055526860712215,29.33087753216045,18.15032267924161,0.9137733559506436,6.788041358985861,0.3988713064154733,B
g16538,HiC_scaffold_2,4078828,4081175,1.0934680127306913,27.809214591270525,24.26401059359072,3.8759316674467343,38.39163479194258,1.665795948199136,B
g16540,HiC_scaffold_2,4085298,4086295,18.45666608638639,10.549441145086854,3.4152773299419223,38.5398854594546,30.15397787615509,39.96220349530718,B
g16541,HiC_scaffold_2,4086521,4088906,0.0474954616712183,0.0,0.0448929828456912,0.7093751928416339,0.3738267464696485,0.5786682018595373,B
g16542,HiC_scaffold_2,4089132,4090383,18.20637272479371,0.4162990523861078,0.4860637447611865,82.35748023483592,18.280176139522474,65.51118155619201,B
g16543,HiC_scaffold_2,4090831,4091637,0.1541179266474229,0.0,0.0,1.6151120650830952,0.2949900981636793,0.2892692203240498,A
g16545,HiC_scaffold_2,4094615,4095401,0.0,0.0504280272114647,0.0,0.0,0.0,0.0,A
g16546,HiC_scaffold_2,4095664,4098038,0.7774119166238058,0.70953535729235,0.7550092817977845,5.988781624399175,3.5387841666623,5.172305100556626,A
g16547,HiC_scaffold_2,4098188,4099442,10.434977498134234,44.78268012169592,27.62022560593064,38.76839158436702,40.25323246120459,6.476796111478519,A
g16548,HiC_scaffold_2,4099817,4101437,9.723335238446538,26.564700759680782,5.429396154167032,11.468517273807452,9.620079737550444,3.1448449870221693,A
g16550,HiC_scaffold_2,4105197,4105767,8.327918248851894,26.800413473917125,5.883690190868364,283.2578852231537,203.45153626012143,91.96973524321304,B
g16551,HiC_scaffold_2,4106307,4107792,51.35206707693897,6.66052173521831,15.509052549470631,35.99281463472332,22.818669503551163,48.31670711080078,B
