Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE	Region1	Region2	Interaction_type	Compartment1	Compartment2	Compartment_interaction	TAD_or_Boundary1	TAD_or_Boundary2	TAD_Boundary_interaction
HiC_scaffold_3	770000	780000	HiC_scaffold_6	3950000	3960000	34.70744323730469	5.117173186221556	O	O	O-O	B	B	B-B	B01679	TAD_74	B01679-TAD_74
HiC_scaffold_3	790000	800000	HiC_scaffold_6	180000	190000	159.85455322265625	7.3206160275321475	O	O	O-O	B	B	B-B	B01679	NA	B01679-NA
HiC_scaffold_3	800000	810000	HiC_scaffold_6	180000	190000	165.3439178466797	7.369326166940771	O	O	O-O	B	B	B-B	TAD_39	NA	TAD_39-NA
HiC_scaffold_3	1080000	1090000	HiC_scaffold_6	340000	350000	53.6658935546875	5.745933594048386	O	O	O-O	B	A	B-A	TAD_40	NA	TAD_40-NA
HiC_scaffold_3	1080000	1090000	HiC_scaffold_6	510000	520000	45.57310104370117	5.510110637670433	O	O	O-O	B	A	B-A	TAD_40	NA	TAD_40-NA
HiC_scaffold_3	1080000	1090000	HiC_scaffold_6	1440000	1450000	74.56676483154297	6.22046084471596	O	O	O-O	B	B	B-B	TAD_40	TAD_70	TAD_40-TAD_70
HiC_scaffold_3	1080000	1090000	HiC_scaffold_6	1520000	1530000	32.24701690673828	5.011093801379496	O	O	O-O	B	B	B-B	TAD_40	TAD_70	TAD_40-TAD_70
HiC_scaffold_3	1080000	1090000	HiC_scaffold_6	4380000	4390000	58.15463638305664	5.861822310149061	O	T	O-T	B	B	B-B	TAD_40	NA	TAD_40-NA
HiC_scaffold_3	1110000	1120000	HiC_scaffold_6	3260000	3270000	32.612022399902344	5.027332005947328	O	O	O-O	A	B	A-B	TAD_40	TAD_74	TAD_40-TAD_74
HiC_scaffold_3	1250000	1260000	HiC_scaffold_6	1760000	1770000	265.6184387207031	8.053211489048367	O	O	O-O	B	A	B-A	B01726	TAD_72	B01726-TAD_72
HiC_scaffold_3	1350000	1360000	HiC_scaffold_6	460000	470000	51.947410583496094	5.6989799319580445	O	O	O-O	A	A	A-A	B01737	NA	B01737-NA
HiC_scaffold_3	1360000	1370000	HiC_scaffold_6	200000	210000	38.70280838012695	5.274366350897351	O	O	O-O	A	B	A-B	B01737	NA	B01737-NA
HiC_scaffold_3	1540000	1550000	HiC_scaffold_6	910000	920000	75.11207580566406	6.230972964070626	O	O	O-O	B	A	B-A	TAD_43	TAD_67	TAD_43-TAD_67
HiC_scaffold_3	1600000	1610000	HiC_scaffold_6	720000	730000	34.00930404663086	5.08785757847656	O	O	O-O	B	B	B-B	TAD_43	TAD_67	TAD_43-TAD_67
HiC_scaffold_3	1620000	1630000	HiC_scaffold_6	1390000	1400000	42.19670104980469	5.399058307916342	O	O	O-O	B	B	B-B	TAD_43	B03201	TAD_43-B03201
HiC_scaffold_3	1720000	1730000	HiC_scaffold_6	1760000	1770000	296.5449523925781	8.212107005096396	O	O	O-O	B	A	B-A	TAD_43	TAD_72	TAD_43-TAD_72
HiC_scaffold_3	1730000	1740000	HiC_scaffold_6	3950000	3960000	48.15221405029297	5.589530229943465	O	O	O-O	B	B	B-B	TAD_43	TAD_74	TAD_43-TAD_74
HiC_scaffold_3	1980000	1990000	HiC_scaffold_6	4050000	4060000	74.76333618164062	6.224259043121302	O	O	O-O	A	B	A-B	TAD_43	TAD_74	TAD_43-TAD_74
HiC_scaffold_3	2000000	2010000	HiC_scaffold_6	3940000	3950000	42.23412704467773	5.400337326539249	O	O	O-O	B	B	B-B	TAD_43	TAD_74	TAD_43-TAD_74
HiC_scaffold_3	2160000	2170000	HiC_scaffold_6	910000	920000	38.80842208862305	5.2782978706750665	O	O	O-O	B	A	B-A	TAD_43	TAD_67	TAD_43-TAD_67
HiC_scaffold_3	2210000	2220000	HiC_scaffold_6	3900000	3910000	32.607601165771484	5.027136405537015	O	O	O-O	B	B	B-B	TAD_43	TAD_74	TAD_43-TAD_74
HiC_scaffold_3	2210000	2220000	HiC_scaffold_6	4170000	4180000	33.09545135498047	5.048561041268672	O	O	O-O	B	B	B-B	TAD_43	B03478	TAD_43-B03478
HiC_scaffold_3	2230000	2240000	HiC_scaffold_6	180000	190000	151.93948364257812	7.247353013224973	O	O	O-O	B	B	B-B	TAD_43	NA	TAD_43-NA
HiC_scaffold_3	2290000	2300000	HiC_scaffold_6	1750000	1760000	62.46025085449219	5.964866458447019	O	O	O-O	B	A	B-A	TAD_43	TAD_72	TAD_43-TAD_72
HiC_scaffold_3	2310000	2320000	HiC_scaffold_6	4050000	4060000	48.732818603515625	5.6068217622712	O	O	O-O	B	B	B-B	B01833	TAD_74	B01833-TAD_74
HiC_scaffold_3	2370000	2380000	HiC_scaffold_6	150000	160000	42.13873672485352	5.397075159206144	O	O	O-O	A	B	A-B	TAD_44	NA	TAD_44-NA
HiC_scaffold_3	2410000	2420000	HiC_scaffold_6	2300000	2310000	75.59648132324219	6.240247179920371	O	O	O-O	B	B	B-B	TAD_44	TAD_72	TAD_44-TAD_72
HiC_scaffold_3	2510000	2520000	HiC_scaffold_6	590000	600000	34.51075744628906	5.108974233453976	O	O	O-O	B	A	B-A	TAD_44	B03122	TAD_44-B03122
HiC_scaffold_3	2520000	2530000	HiC_scaffold_6	1750000	1760000	33.2507438659668	5.055314710982005	O	O	O-O	B	A	B-A	TAD_44	TAD_72	TAD_44-TAD_72
HiC_scaffold_3	2670000	2680000	HiC_scaffold_6	3680000	3690000	39.75251770019531	5.312974330342467	O	O	O-O	A	B	A-B	B01869	TAD_74	B01869-TAD_74
HiC_scaffold_3	2730000	2740000	HiC_scaffold_6	2360000	2370000	42.24252700805664	5.400624236234862	O	O	O-O	B	A	B-A	TAD_45	TAD_72	TAD_45-TAD_72
HiC_scaffold_3	2810000	2820000	HiC_scaffold_6	2370000	2380000	33.93873977661133	5.084861090180777	O	O	O-O	A	A	A-A	TAD_45	TAD_72	TAD_45-TAD_72
HiC_scaffold_3	2870000	2880000	HiC_scaffold_6	2300000	2310000	51.31570816040039	5.681328609145264	O	O	O-O	A	B	A-B	TAD_45	TAD_72	TAD_45-TAD_72
HiC_scaffold_3	2970000	2980000	HiC_scaffold_6	140000	150000	77.43901062011719	6.274988615390254	O	O	O-O	A	B	A-B	TAD_45	NA	TAD_45-NA
HiC_scaffold_3	3060000	3070000	HiC_scaffold_6	3690000	3700000	36.26842880249024	5.180642342044068	O	O	O-O	A	B	A-B	TAD_45	TAD_74	TAD_45-TAD_74
HiC_scaffold_3	3120000	3130000	HiC_scaffold_6	1750000	1760000	42.61476135253906	5.413281347903954	O	O	O-O	A	A	A-A	TAD_45	TAD_72	TAD_45-TAD_72
HiC_scaffold_3	3150000	3160000	HiC_scaffold_6	1350000	1360000	33.836788177490234	5.080520727756663	O	O	O-O	A	B	A-B	TAD_45	TAD_69	TAD_45-TAD_69
HiC_scaffold_3	3160000	3170000	HiC_scaffold_6	1530000	1540000	34.02813720703125	5.088656271293551	O	O	O-O	A	B	A-B	TAD_45	TAD_70	TAD_45-TAD_70
HiC_scaffold_3	3250000	3260000	HiC_scaffold_6	170000	180000	34.396053314208984	5.10417113101619	O	O	O-O	A	B	A-B	TAD_45	NA	TAD_45-NA
HiC_scaffold_3	3260000	3270000	HiC_scaffold_6	180000	190000	329.542236328125	8.36431957226481	O	O	O-O	A	B	A-B	TAD_45	NA	TAD_45-NA
HiC_scaffold_3	3300000	3310000	HiC_scaffold_6	2300000	2310000	54.839202880859375	5.777135695760353	O	O	O-O	A	B	A-B	TAD_45	TAD_72	TAD_45-TAD_72
HiC_scaffold_3	4890000	4900000	HiC_scaffold_6	60000	70000	40.83600234985352	5.3517697350420494	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_3	4900000	4910000	HiC_scaffold_6	60000	70000	32.797027587890625	5.035493163434119	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_3	4900000	4910000	HiC_scaffold_6	3900000	3910000	49.82550048828125	5.638812391639301	O	O	O-O	B	B	B-B	NA	TAD_74	NA-TAD_74
HiC_scaffold_3	4930000	4940000	HiC_scaffold_6	1430000	1440000	39.0521125793457	5.287328689997416	O	O	O-O	B	B	B-B	NA	TAD_70	NA-TAD_70
HiC_scaffold_3	4940000	4950000	HiC_scaffold_6	4010000	4020000	135.0714874267578	7.077579354524533	O	O	O-O	B	B	B-B	NA	TAD_74	NA-TAD_74
HiC_scaffold_3	4940000	4950000	HiC_scaffold_6	4170000	4180000	47.20476150512695	5.560860485266149	O	O	O-O	B	B	B-B	NA	B03478	NA-B03478
HiC_scaffold_3	5000000	5010000	HiC_scaffold_6	4170000	4180000	32.52205276489258	5.023346416884083	O	O	O-O	B	B	B-B	NA	B03478	NA-B03478
HiC_scaffold_3	5080000	5090000	HiC_scaffold_6	720000	730000	78.82524871826172	6.300585911956285	O	O	O-O	B	B	B-B	NA	TAD_67	NA-TAD_67
HiC_scaffold_3	5080000	5090000	HiC_scaffold_6	3960000	3970000	96.90049743652344	6.598432166589261	O	O	O-O	B	B	B-B	NA	TAD_74	NA-TAD_74
HiC_scaffold_3	5120000	5130000	HiC_scaffold_6	740000	750000	48.90003204345703	5.611763505441587	O	O	O-O	B	B	B-B	NA	TAD_67	NA-TAD_67
HiC_scaffold_3	5120000	5130000	HiC_scaffold_6	3950000	3960000	473.6194458007813	8.887584505928285	O	O	O-O	B	B	B-B	NA	TAD_74	NA-TAD_74
HiC_scaffold_3	290000	300000	HiC_scaffold_7	4370000	4380000	116.5776596069336	6.865147533524715	O	T	O-T	A	B	A-B	B01632	NA	B01632-NA
HiC_scaffold_3	650000	660000	HiC_scaffold_7	3000000	3010000	52.38270950317383	5.71101878011413	O	O	O-O	B	B	B-B	TAD_38	TAD_81	TAD_38-TAD_81
HiC_scaffold_3	850000	860000	HiC_scaffold_7	730000	740000	33.7379264831543	5.07629940388939	O	O	O-O	B	A	B-A	TAD_39	TAD_76	TAD_39-TAD_76
HiC_scaffold_3	1090000	1100000	HiC_scaffold_7	720000	730000	41.62614059448242	5.379417898781982	O	O	O-O	A	A	A-A	TAD_40	TAD_76	TAD_40-TAD_76
HiC_scaffold_3	1100000	1110000	HiC_scaffold_7	130000	140000	63.46062088012695	5.987789731117673	O	O	O-O	A	A	A-A	TAD_40	NA	TAD_40-NA
HiC_scaffold_3	1100000	1110000	HiC_scaffold_7	2140000	2150000	206.2572326660156	7.688300899913498	O	O	O-O	A	B	A-B	TAD_40	TAD_79	TAD_40-TAD_79
HiC_scaffold_3	1100000	1110000	HiC_scaffold_7	4210000	4220000	79.03366088867188	6.304395331141519	O	O	O-O	A	B	A-B	TAD_40	NA	TAD_40-NA
HiC_scaffold_3	1110000	1120000	HiC_scaffold_7	620000	630000	61.80906295776367	5.949746488447205	O	O	O-O	A	A	A-A	TAD_40	TAD_76	TAD_40-TAD_76
HiC_scaffold_3	1330000	1340000	HiC_scaffold_7	2670000	2680000	97.9480438232422	6.613944774774926	O	O	O-O	A	B	A-B	TAD_41	TAD_81	TAD_41-TAD_81
HiC_scaffold_3	1500000	1510000	HiC_scaffold_7	2350000	2360000	47.18094253540039	5.5601323345237805	O	O	O-O	B	B	B-B	B01752	TAD_80	B01752-TAD_80
HiC_scaffold_3	1620000	1630000	HiC_scaffold_7	1440000	1450000	61.85668182373047	5.950857539940079	O	O	O-O	B	B	B-B	TAD_43	TAD_78	TAD_43-TAD_78
HiC_scaffold_3	1620000	1630000	HiC_scaffold_7	1560000	1570000	40.43217468261719	5.337431897296171	O	O	O-O	B	B	B-B	TAD_43	TAD_78	TAD_43-TAD_78
HiC_scaffold_3	1620000	1630000	HiC_scaffold_7	1660000	1670000	55.752071380615234	5.800953501983562	O	O	O-O	B	B	B-B	TAD_43	TAD_79	TAD_43-TAD_79
HiC_scaffold_3	1980000	1990000	HiC_scaffold_7	1740000	1750000	33.90352249145508	5.083363268453916	O	O	O-O	A	B	A-B	TAD_43	TAD_79	TAD_43-TAD_79
HiC_scaffold_3	1980000	1990000	HiC_scaffold_7	1920000	1930000	143.3564910888672	7.163463420127159	O	O	O-O	A	B	A-B	TAD_43	TAD_79	TAD_43-TAD_79
HiC_scaffold_3	2280000	2290000	HiC_scaffold_7	3950000	3960000	34.24119567871094	5.097661175412302	O	O	O-O	B	B	B-B	TAD_43	TAD_83	TAD_43-TAD_83
HiC_scaffold_3	2310000	2320000	HiC_scaffold_7	370000	380000	62.772010803222656	5.972049519028571	O	O	O-O	B	B	B-B	B01833	TAD_75	B01833-TAD_75
HiC_scaffold_3	2430000	2440000	HiC_scaffold_7	3940000	3950000	57.87953186035156	5.854981348037571	O	O	O-O	B	B	B-B	TAD_44	TAD_83	TAD_44-TAD_83
HiC_scaffold_3	2550000	2560000	HiC_scaffold_7	2970000	2980000	39.96128082275391	5.320530919434659	O	O	O-O	B	B	B-B	TAD_44	TAD_81	TAD_44-TAD_81
HiC_scaffold_3	2670000	2680000	HiC_scaffold_7	2430000	2440000	110.5307159423828	6.788303532965156	O	O	O-O	A	B	A-B	B01869	TAD_80	B01869-TAD_80
HiC_scaffold_3	2670000	2680000	HiC_scaffold_7	2610000	2620000	46.26130676269531	5.5317341138539655	O	O	O-O	A	B	A-B	B01869	TAD_81	B01869-TAD_81
HiC_scaffold_3	2710000	2720000	HiC_scaffold_7	2420000	2430000	45.38478088378906	5.50413668701866	O	O	O-O	B	B	B-B	TAD_45	TAD_80	TAD_45-TAD_80
HiC_scaffold_3	2710000	2720000	HiC_scaffold_7	2820000	2830000	45.80190658569336	5.51733574920247	O	O	O-O	B	B	B-B	TAD_45	TAD_81	TAD_45-TAD_81
HiC_scaffold_3	2710000	2720000	HiC_scaffold_7	2980000	2990000	43.7220458984375	5.450289005926255	O	O	O-O	B	B	B-B	TAD_45	TAD_81	TAD_45-TAD_81
HiC_scaffold_3	2750000	2760000	HiC_scaffold_7	20000	30000	85.91960906982422	6.424915524031114	O	T	O-T	B	B	B-B	TAD_45	NA	TAD_45-NA
HiC_scaffold_3	2880000	2890000	HiC_scaffold_7	2630000	2640000	33.39015197753906	5.061350754827563	O	O	O-O	A	B	A-B	TAD_45	TAD_81	TAD_45-TAD_81
HiC_scaffold_3	2930000	2940000	HiC_scaffold_7	1300000	1310000	35.097694396972656	5.133304356434155	O	O	O-O	A	B	A-B	TAD_45	B03629	TAD_45-B03629
HiC_scaffold_3	2930000	2940000	HiC_scaffold_7	3940000	3950000	81.76541900634766	6.353418909001819	O	O	O-O	A	B	A-B	TAD_45	TAD_83	TAD_45-TAD_83
HiC_scaffold_3	3070000	3080000	HiC_scaffold_7	3950000	3960000	74.63785552978516	6.2218356306350575	O	O	O-O	A	B	A-B	TAD_45	TAD_83	TAD_45-TAD_83
HiC_scaffold_3	3090000	3100000	HiC_scaffold_7	3940000	3950000	78.40190887451172	6.2928168753792	O	O	O-O	A	B	A-B	TAD_45	TAD_83	TAD_45-TAD_83
HiC_scaffold_3	3110000	3120000	HiC_scaffold_7	1300000	1310000	44.36288833618164	5.471281393043266	O	O	O-O	A	B	A-B	TAD_45	B03629	TAD_45-B03629
HiC_scaffold_3	3250000	3260000	HiC_scaffold_7	2730000	2740000	38.30971908569336	5.259638541814309	O	O	O-O	A	B	A-B	TAD_45	TAD_81	TAD_45-TAD_81
HiC_scaffold_3	3300000	3310000	HiC_scaffold_7	1320000	1330000	36.579891204833984	5.19297887914622	O	O	O-O	A	A	A-A	TAD_45	TAD_78	TAD_45-TAD_78
HiC_scaffold_3	4480000	4490000	HiC_scaffold_7	4370000	4380000	168.44248962402344	7.396112293961743	C	T	C-T	B	B	B-B	TAD_47	NA	TAD_47-NA
HiC_scaffold_3	4890000	4900000	HiC_scaffold_7	1920000	1930000	52.07744598388672	5.7025867915335295	O	O	O-O	B	B	B-B	NA	TAD_79	NA-TAD_79
HiC_scaffold_3	5010000	5020000	HiC_scaffold_7	2730000	2740000	41.20381546020508	5.364706031583456	O	O	O-O	B	B	B-B	NA	TAD_81	NA-TAD_81
HiC_scaffold_3	5030000	5040000	HiC_scaffold_7	550000	560000	33.689449310302734	5.074224941162748	O	O	O-O	B	A	B-A	NA	TAD_76	NA-TAD_76
HiC_scaffold_3	5030000	5040000	HiC_scaffold_7	590000	600000	32.5723991394043	5.025578081094881	O	O	O-O	B	A	B-A	NA	TAD_76	NA-TAD_76
HiC_scaffold_3	5120000	5130000	HiC_scaffold_7	720000	730000	46.5950813293457	5.5421057640096425	O	O	O-O	B	A	B-A	NA	TAD_76	NA-TAD_76
HiC_scaffold_3	5200000	5210000	HiC_scaffold_7	4370000	4380000	425.6299133300781	8.73345573698701	T	T	T-T	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_3	120000	130000	HiC_scaffold_8	3760000	3770000	62.46959686279297	5.965082314627094	O	O	O-O	B	A	B-A	NA	TAD_87	NA-TAD_87
HiC_scaffold_3	200000	210000	HiC_scaffold_8	4160000	4170000	54.75801467895508	5.774998235698875	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_3	250000	260000	HiC_scaffold_8	4160000	4170000	48.57625579833984	5.6021793878800406	O	O	O-O	A	B	A-B	NA	NA	NA-NA
HiC_scaffold_3	400000	410000	HiC_scaffold_8	3780000	3790000	42.63030624389648	5.413807514133941	O	O	O-O	B	B	B-B	B01640	TAD_87	B01640-TAD_87
HiC_scaffold_3	400000	410000	HiC_scaffold_8	4230000	4240000	277.43438720703125	8.116002806485994	O	T	O-T	B	B	B-B	B01640	NA	B01640-NA
HiC_scaffold_3	470000	480000	HiC_scaffold_8	3270000	3280000	68.66914367675781	6.101590067807523	O	O	O-O	B	B	B-B	TAD_38	TAD_87	TAD_38-TAD_87
HiC_scaffold_3	470000	480000	HiC_scaffold_8	4050000	4060000	32.13691711425781	5.006159633194188	O	O	O-O	B	B	B-B	TAD_38	TAD_87	TAD_38-TAD_87
HiC_scaffold_3	630000	640000	HiC_scaffold_8	2340000	2350000	100.5228500366211	6.651379670158963	O	O	O-O	B	A	B-A	TAD_38	TAD_86	TAD_38-TAD_86
HiC_scaffold_3	720000	730000	HiC_scaffold_8	70000	80000	77.54522705078125	6.276966080248282	O	O	O-O	B	B	B-B	TAD_38	NA	TAD_38-NA
HiC_scaffold_3	730000	740000	HiC_scaffold_8	3590000	3600000	69.63299560546875	6.121699184242262	O	O	O-O	B	B	B-B	TAD_38	TAD_87	TAD_38-TAD_87
HiC_scaffold_3	760000	770000	HiC_scaffold_8	3590000	3600000	81.32696533203125	6.345661876469975	O	O	O-O	B	B	B-B	B01679	TAD_87	B01679-TAD_87
HiC_scaffold_3	900000	910000	HiC_scaffold_8	70000	80000	56.12703323364258	5.810623898134672	O	O	O-O	B	B	B-B	TAD_39	NA	TAD_39-NA
HiC_scaffold_3	1080000	1090000	HiC_scaffold_8	1510000	1520000	57.50246810913086	5.845551975333696	O	O	O-O	B	A	B-A	TAD_40	TAD_84	TAD_40-TAD_84
HiC_scaffold_3	1080000	1090000	HiC_scaffold_8	3020000	3030000	36.83203887939453	5.202889356360024	O	O	O-O	B	B	B-B	TAD_40	TAD_87	TAD_40-TAD_87
HiC_scaffold_3	1080000	1090000	HiC_scaffold_8	3120000	3130000	33.88004684448242	5.0823639643111855	O	O	O-O	B	B	B-B	TAD_40	TAD_87	TAD_40-TAD_87
HiC_scaffold_3	1080000	1090000	HiC_scaffold_8	3330000	3340000	79.83745574951172	6.318993840662131	O	O	O-O	B	B	B-B	TAD_40	TAD_87	TAD_40-TAD_87
HiC_scaffold_3	1110000	1120000	HiC_scaffold_8	2940000	2950000	48.09717178344727	5.58788015782329	O	O	O-O	A	B	A-B	TAD_40	TAD_87	TAD_40-TAD_87
HiC_scaffold_3	1160000	1170000	HiC_scaffold_8	2430000	2440000	33.252952575683594	5.055410540078036	O	O	O-O	A	A	A-A	TAD_40	TAD_86	TAD_40-TAD_86
HiC_scaffold_3	1170000	1180000	HiC_scaffold_8	1760000	1770000	49.2104606628418	5.6208931165959495	O	O	O-O	A	A	A-A	TAD_40	TAD_84	TAD_40-TAD_84
HiC_scaffold_3	1170000	1180000	HiC_scaffold_8	3880000	3890000	38.95222473144531	5.283633824133596	O	O	O-O	A	A	A-A	TAD_40	TAD_87	TAD_40-TAD_87
HiC_scaffold_3	1440000	1450000	HiC_scaffold_8	2390000	2400000	34.87535858154297	5.124136145410672	O	O	O-O	A	A	A-A	TAD_42	TAD_86	TAD_42-TAD_86
HiC_scaffold_3	1620000	1630000	HiC_scaffold_8	2840000	2850000	33.91092300415039	5.083678147767016	O	O	O-O	B	B	B-B	TAD_43	TAD_87	TAD_43-TAD_87
HiC_scaffold_3	1760000	1770000	HiC_scaffold_8	1610000	1620000	32.35569381713867	5.015947708772411	O	O	O-O	B	A	B-A	TAD_43	TAD_84	TAD_43-TAD_84
HiC_scaffold_3	1770000	1780000	HiC_scaffold_8	1490000	1500000	34.322174072265625	5.10106903536863	O	O	O-O	B	A	B-A	TAD_43	TAD_84	TAD_43-TAD_84
HiC_scaffold_3	1810000	1820000	HiC_scaffold_8	70000	80000	54.30019760131836	5.762885542970836	O	O	O-O	B	B	B-B	TAD_43	NA	TAD_43-NA
HiC_scaffold_3	1980000	1990000	HiC_scaffold_8	2380000	2390000	40.96150970458984	5.356196984131202	O	O	O-O	A	A	A-A	TAD_43	TAD_86	TAD_43-TAD_86
HiC_scaffold_3	2080000	2090000	HiC_scaffold_8	3770000	3780000	184.512451171875	7.527574364530914	O	O	O-O	B	B	B-B	TAD_43	TAD_87	TAD_43-TAD_87
HiC_scaffold_3	2180000	2190000	HiC_scaffold_8	1810000	1820000	38.64543914794922	5.272226255301532	O	O	O-O	B	A	B-A	TAD_43	TAD_84	TAD_43-TAD_84
HiC_scaffold_3	2320000	2330000	HiC_scaffold_8	1850000	1860000	40.24802780151367	5.330846186172114	O	O	O-O	B	A	B-A	B01833	TAD_84	B01833-TAD_84
HiC_scaffold_3	2340000	2350000	HiC_scaffold_8	4200000	4210000	37.23387908935547	5.218544021349361	O	T	O-T	B	B	B-B	TAD_44	NA	TAD_44-NA
HiC_scaffold_3	2340000	2350000	HiC_scaffold_8	4230000	4240000	266.0926818847656	8.055785023495485	O	T	O-T	B	B	B-B	TAD_44	NA	TAD_44-NA
HiC_scaffold_3	2360000	2370000	HiC_scaffold_8	1800000	1810000	39.83320617675781	5.31589970185908	O	O	O-O	B	A	B-A	TAD_44	TAD_84	TAD_44-TAD_84
HiC_scaffold_3	2510000	2520000	HiC_scaffold_8	1600000	1610000	37.48983383178711	5.228427525992481	O	O	O-O	B	A	B-A	TAD_44	TAD_84	TAD_44-TAD_84
HiC_scaffold_3	2560000	2570000	HiC_scaffold_8	3040000	3050000	47.067325592041016	5.556653975007895	O	O	O-O	B	B	B-B	TAD_44	TAD_87	TAD_44-TAD_87
HiC_scaffold_3	2670000	2680000	HiC_scaffold_8	2750000	2760000	91.77046966552734	6.51995808598936	O	O	O-O	A	B	A-B	B01869	TAD_87	B01869-TAD_87
HiC_scaffold_3	2690000	2700000	HiC_scaffold_8	3320000	3330000	35.63338088989258	5.155157467544144	O	O	O-O	B	B	B-B	B01869	TAD_87	B01869-TAD_87
HiC_scaffold_3	2710000	2720000	HiC_scaffold_8	1340000	1350000	42.86879348754883	5.4218559089626055	O	O	O-O	B	A	B-A	TAD_45	TAD_84	TAD_45-TAD_84
HiC_scaffold_3	2730000	2740000	HiC_scaffold_8	2160000	2170000	63.87980270385742	5.997287951803602	O	O	O-O	B	A	B-A	TAD_45	TAD_86	TAD_45-TAD_86
HiC_scaffold_3	2900000	2910000	HiC_scaffold_8	3560000	3570000	41.27439880371094	5.367175296113804	O	O	O-O	A	B	A-B	TAD_45	TAD_87	TAD_45-TAD_87
HiC_scaffold_3	3030000	3040000	HiC_scaffold_8	150000	160000	57.32434844970703	5.84107614707078	O	O	O-O	A	B	A-B	TAD_45	NA	TAD_45-NA
HiC_scaffold_3	3080000	3090000	HiC_scaffold_8	1750000	1760000	51.58760452270508	5.688952551196687	O	O	O-O	A	A	A-A	TAD_45	TAD_84	TAD_45-TAD_84
HiC_scaffold_3	3150000	3160000	HiC_scaffold_8	3040000	3050000	57.32548522949219	5.841104756385002	O	O	O-O	A	B	A-B	TAD_45	TAD_87	TAD_45-TAD_87
HiC_scaffold_3	3260000	3270000	HiC_scaffold_8	130000	140000	33.51756286621094	5.066845346291638	O	O	O-O	A	B	A-B	TAD_45	NA	TAD_45-NA
HiC_scaffold_3	3370000	3380000	HiC_scaffold_8	40000	50000	38.60799026489258	5.270827551774319	P	T	P-T	A	A	A-A	TAD_45	NA	TAD_45-NA
HiC_scaffold_3	4150000	4160000	HiC_scaffold_8	4210000	4220000	34.533321380615234	5.109917192730638	C	T	C-T	B	B	B-B	TAD_46	NA	TAD_46-NA
HiC_scaffold_3	4560000	4570000	HiC_scaffold_8	4210000	4220000	33.823951721191406	5.079973317483148	C	T	C-T	B	B	B-B	TAD_47	NA	TAD_47-NA
HiC_scaffold_3	4850000	4860000	HiC_scaffold_8	3590000	3600000	32.3393669128418	5.015219531254794	O	O	O-O	B	B	B-B	NA	TAD_87	NA-TAD_87
HiC_scaffold_3	4880000	4890000	HiC_scaffold_8	4000000	4010000	47.39710998535156	5.566727189097128	O	O	O-O	B	B	B-B	NA	TAD_87	NA-TAD_87
HiC_scaffold_3	4900000	4910000	HiC_scaffold_8	4170000	4180000	35.92234802246094	5.1668097481303565	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_3	4920000	4930000	HiC_scaffold_8	70000	80000	125.94239044189452	6.976620145484082	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_3	4940000	4950000	HiC_scaffold_8	2830000	2840000	35.0272216796875	5.130404654597468	O	O	O-O	B	B	B-B	NA	TAD_87	NA-TAD_87
HiC_scaffold_3	4940000	4950000	HiC_scaffold_8	3350000	3360000	37.41119003295898	5.225397952979843	O	O	O-O	B	B	B-B	NA	TAD_87	NA-TAD_87
HiC_scaffold_3	4990000	5000000	HiC_scaffold_8	130000	140000	69.73246002197266	6.123758472810622	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_3	5000000	5010000	HiC_scaffold_8	2440000	2450000	34.19628143310547	5.095767547200459	O	O	O-O	B	A	B-A	NA	TAD_86	NA-TAD_86
HiC_scaffold_3	5000000	5010000	HiC_scaffold_8	2820000	2830000	36.92911148071289	5.206686646415725	O	O	O-O	B	B	B-B	NA	TAD_87	NA-TAD_87
HiC_scaffold_3	5000000	5010000	HiC_scaffold_8	3880000	3890000	55.79965591430664	5.802184320664872	O	O	O-O	B	A	B-A	NA	TAD_87	NA-TAD_87
HiC_scaffold_3	5020000	5030000	HiC_scaffold_8	3590000	3600000	46.39254379272461	5.535821048997782	O	O	O-O	B	B	B-B	NA	TAD_87	NA-TAD_87
HiC_scaffold_3	5090000	5100000	HiC_scaffold_8	70000	80000	206.84396362304688	7.692399045447038	O	O	O-O	B	B	B-B	NA	NA	NA-NA
HiC_scaffold_3	5120000	5130000	HiC_scaffold_8	1690000	1700000	58.83594131469727	5.878625823344186	O	O	O-O	B	A	B-A	NA	TAD_84	NA-TAD_84
HiC_scaffold_3	620000	630000	HiC_scaffold_9	430000	440000	40.52302932739258	5.340670122734371	O	O	O-O	B	B	B-B	TAD_38	TAD_88	TAD_38-TAD_88
HiC_scaffold_3	640000	650000	HiC_scaffold_9	3410000	3420000	617.8582153320312	9.271131999578127	O	O	O-O	A	A	A-A	TAD_38	TAD_96	TAD_38-TAD_96
HiC_scaffold_3	1080000	1090000	HiC_scaffold_9	3920000	3930000	36.993629455566406	5.209204945516234	O	O	O-O	B	A	B-A	TAD_40	TAD_98	TAD_40-TAD_98
